2,9.533333333333333,4.7
2,9.416666666666666,5.783333333333333
3,9.45,6.55
3,15.566666666666666,4.583333333333333
3,15.583333333333334,3.533333333333333
3,15.5,5.583333333333333
3,15.483333333333333,6.716666666666667
3,15.566666666666666,7.733333333333333
1,18.533333333333335,2.566666666666667
2,18.533333333333335,4.533333333333333
1,18.516666666666666,6.55
2,15.433333333333334,2.1166666666666667
2,23.283333333333335,1.5333333333333334
1,21.566666666666666,9.416666666666666
3,25.466666666666665,1.5666666666666667
3,26.516666666666666,1.9333333333333333
3,27.533333333333335,1.65
3,28.533333333333335,1.8666666666666667
3,29.516666666666666,9.616666666666667
3,29.75,3.7333333333333334
3,24.683333333333334,9.533333333333333
3,26.366666666666667,6.316666666666666
2,28.616666666666667,7.533333333333333
1,27.55,6.533333333333333
1,22.55,8.266666666666667
1,23.733333333333334,7.133333333333334
