3,11.583333333333334,3.316666666666667
3,9.35,3.25
3,9.366666666666667,7.566666666666666
3,11.566666666666666,7.466666666666667
1,7.416666666666667,9.583333333333334
2,13.366666666666667,1.2666666666666666
1,13.616666666666667,4.483333333333333
2,7.516666666666667,6.383333333333334
2,7.75,4.5
2,13.45,9.483333333333333
1,13.5,6.5
1,12.733333333333333,13.433333333333334
1,12.733333333333333,14.466666666666667
2,15.55,11.4
1,15.466666666666667,12.3
3,12.75,11.583333333333334
3,7.083333333333333,11.433333333333334
3,10.65,14.233333333333333
2,9.666666666666666,11.516666666666667
2,9.783333333333333,12.533333333333333
1,6.6,13.35
1,6.65,14.55
2,4.566666666666666,16.2
2,4.45,15.2
1,4.633333333333334,14.466666666666667
1,4.7,13.35
3,9.583333333333334,21.45
3,13.633333333333333,18.483333333333334
3,5.583333333333333,24.733333333333334
3,13.616666666666667,24.45
3,12.483333333333333,25.566666666666666
3,14.7,23.633333333333333
1,8.55,20.583333333333332
2,6.55,23.6
2,12.6,19.433333333333334
1,12.35,23.7
1,14.583333333333334,17.4
1,4.416666666666667,25.416666666666668
